,Platform,Genre,Publisher,NA_Sales,Critic_Score,Critic_Count,User_Score,Year_of_Sales
6892,XOne,Sports,505 Games,0.05,87.0,22.0,8.3,0.0
6893,PS2,Misc,Sony Computer Entertainment,0.12,46.0,21.0,3.9,13.0
6894,Wii,Action,Activision,0.12,75.0,13.0,7.7,6.0
6896,PSP,Action,Take-Two Interactive,0.22,49.0,17.0,5.7,9.0
6897,PS2,Role-Playing,Midway Games,0.12,85.0,49.0,9.1,12.0
6898,PS3,Action,Activision,0.14,50.0,33.0,4.8,5.0
6899,PSP,Racing,Ubisoft,0.03,57.0,28.0,7.9,9.0
6901,PS3,Action,Electronic Arts,0.18,67.0,35.0,6.6,9.0
6902,PSP,Misc,Midway Games,0.21,63.0,24.0,7.8,11.0
6909,X360,Action,Tecmo Koei,0.16,59.0,24.0,7.3,7.0
6910,PS3,Adventure,Focus Home Interactive,0.05,65.0,16.0,7.4,4.0
6911,XB,Sports,Electronic Arts,0.18,77.0,22.0,8.4,10.0
6912,PS4,Sports,Electronic Arts,0.15,43.0,25.0,2.7,3.0
6913,X360,Action,Electronic Arts,0.17,42.0,59.0,4.7,7.0
6915,PS3,Role-Playing,Focus Home Interactive,0.1,53.0,14.0,5.5,4.0
6917,WiiU,Action,Warner Bros. Interactive Entertainment,0.12,69.0,4.0,6.8,0.0
6918,Wii,Sports,Oxygen Interactive,0.02,51.0,18.0,5.4,8.0
6919,X360,Action,Activision,0.18,47.0,51.0,5.0,5.0
6925,X360,Action,Konami Digital Entertainment,0.07,80.0,23.0,4.3,3.0
6930,PS3,Sports,Ubisoft,0.06,46.0,12.0,7.5,6.0
6934,X360,Action,Atari,0.16,65.0,70.0,6.2,7.0
6935,PS3,Role-Playing,Tecmo Koei,0.08,61.0,27.0,5.4,6.0
6936,PS2,Racing,Electronic Arts,0.12,56.0,9.0,8.2,9.0
6937,Wii,Adventure,Ubisoft,0.11,74.0,29.0,8.1,7.0
6938,X360,Role-Playing,DTP Entertainment,0.18,62.0,37.0,6.4,7.0
6939,PS3,Simulation,Konami Digital Entertainment,0.1,73.0,27.0,8.4,4.0
6940,PC,Role-Playing,Sony Online Entertainment,0.16,72.0,27.0,6.8,5.0
6941,PS3,Action,Activision,0.19,63.0,10.0,8.2,7.0
6942,DS,Role-Playing,Takara Tomy,0.22,62.0,18.0,7.5,10.0
6943,PS2,Misc,Konami Digital Entertainment,0.11,76.0,26.0,7.0,12.0
6948,Wii,Action,Ubisoft,0.1,77.0,24.0,8.1,6.0
6949,DS,Adventure,Disney Interactive Studios,0.21,66.0,7.0,6.5,7.0
6956,PS4,Sports,Electronic Arts,0.16,59.0,24.0,5.6,2.0
6957,XB,Racing,Electronic Arts,0.18,85.0,14.0,9.1,13.0
6958,XB,Action,Electronic Arts,0.18,79.0,30.0,9.1,14.0
6960,XB,Action,Electronic Arts,0.18,68.0,26.0,5.8,11.0
6962,DS,Role-Playing,Sega,0.09,63.0,20.0,7.9,8.0
6963,DS,Action,Electronic Arts,0.2,68.0,15.0,6.0,11.0
6964,X360,Misc,Microsoft Game Studios,0.19,56.0,42.0,6.2,9.0
6970,XB,Sports,Sega,0.17,85.0,20.0,8.8,14.0
6971,PS2,Racing,Atari,0.11,73.0,34.0,9.1,12.0
6973,PS3,Action,Tecmo Koei,0.0,64.0,35.0,7.5,3.0
6974,PSV,Misc,Sega,0.0,81.0,10.0,8.0,4.0
6975,PSV,Role-Playing,Nippon Ichi Software,0.05,77.0,20.0,7.5,3.0
6976,PS2,Racing,Acclaim Entertainment,0.11,35.0,9.0,3.4,15.0
6977,PS2,Action,Universal Interactive,0.11,47.0,12.0,7.2,14.0
6981,PS3,Shooter,Sega,0.14,72.0,42.0,6.5,8.0
6983,DS,Puzzle,Nintendo,0.15,88.0,49.0,7.5,11.0
6985,GC,Shooter,Activision,0.18,75.0,17.0,7.8,14.0
6986,GC,Action,Ubisoft,0.18,89.0,19.0,8.7,13.0
6987,X360,Sports,Sega,0.11,70.0,37.0,6.2,5.0
6988,PS2,Sports,Sega,0.11,90.0,19.0,7.0,13.0
6990,X360,Racing,Codemasters,0.08,75.0,53.0,6.4,4.0
6991,XB,Action,Vivendi Games,0.17,84.0,47.0,8.0,11.0
6994,PS,Fighting,Namco Bandai Games,0.13,61.0,4.0,7.8,18.0
6996,PC,Strategy,Take-Two Interactive,0.09,88.0,104.0,7.1,0.0
7002,PS3,Role-Playing,Nippon Ichi Software,0.14,52.0,32.0,7.2,8.0
7004,Wii,Action,Warner Bros. Interactive Entertainment,0.17,58.0,21.0,7.8,6.0
7012,Wii,Action,Warner Bros. Interactive Entertainment,0.21,27.0,7.0,5.1,9.0
7017,PS3,Action,Activision,0.12,58.0,13.0,6.8,8.0
7021,X360,Action,Take-Two Interactive,0.21,81.0,33.0,8.6,11.0
7022,PS3,Racing,Electronic Arts,0.15,57.0,21.0,5.0,9.0
7026,XB,Action,Take-Two Interactive,0.17,66.0,33.0,7.7,12.0
7027,PS3,Sports,Electronic Arts,0.09,73.0,36.0,5.2,4.0
7028,X360,Action,Tecmo Koei,0.13,59.0,18.0,5.7,7.0
7029,PS2,Sports,Sony Computer Entertainment,0.11,70.0,18.0,5.8,15.0
7032,WiiU,Action,Disney Interactive Studios,0.13,57.0,14.0,5.6,4.0
7038,PS3,Misc,Sony Computer Entertainment,0.13,66.0,25.0,5.2,5.0
7039,PC,Shooter,Ubisoft,0.13,79.0,37.0,6.9,1.0
7042,PS2,Action,Sony Computer Entertainment,0.11,74.0,49.0,8.3,11.0
7048,PS2,Racing,Eidos Interactive,0.11,55.0,18.0,6.3,13.0
7050,Wii,Racing,Focus Home Interactive,0.09,74.0,17.0,6.8,6.0
7051,Wii,Misc,Disney Interactive Studios,0.18,59.0,17.0,5.5,8.0
7053,XB,Shooter,Electronic Arts,0.17,82.0,23.0,8.2,13.0
7056,XB,Shooter,Activision,0.17,61.0,26.0,6.5,13.0
7059,DS,Role-Playing,Konami Digital Entertainment,0.17,82.0,39.0,7.8,10.0
7062,PS2,Role-Playing,Square Enix,0.06,87.0,4.0,7.1,10.0
7063,3DS,Fighting,THQ,0.15,71.0,12.0,7.4,5.0
7064,PS,Role-Playing,Psygnosis,0.13,86.0,9.0,9.0,19.0
7066,Wii,Fighting,Midway Games,0.19,71.0,29.0,8.4,9.0
7067,WiiU,Sports,Electronic Arts,0.21,75.0,9.0,6.7,4.0
7072,PS4,Action,Activision,0.1,77.0,50.0,7.5,1.0
7075,PS2,Shooter,Zoo Digital Publishing,0.11,58.0,12.0,6.2,13.0
7076,PS2,Sports,Midway Games,0.11,73.0,20.0,8.5,13.0
7077,GC,Sports,Electronic Arts,0.18,90.0,10.0,8.0,14.0
7081,PSP,Misc,Play It,0.2,73.0,27.0,8.1,11.0
7083,PSP,Role-Playing,Tecmo Koei,0.15,87.0,37.0,8.2,10.0
7085,PSV,Action,Tecmo Koei,0.02,82.0,5.0,8.6,2.0
7089,PSP,Sports,Electronic Arts,0.19,79.0,23.0,8.1,11.0
7092,PS3,Role-Playing,Marvelous Interactive,0.14,55.0,12.0,7.9,5.0
7093,PSP,Role-Playing,Falcom Corporation,0.14,79.0,27.0,8.5,7.0
7096,PSV,Misc,Ubisoft,0.09,83.0,65.0,7.8,4.0
7097,DS,Sports,Activision,0.2,79.0,21.0,6.7,9.0
7098,PS2,Adventure,THQ,0.11,39.0,10.0,4.3,12.0
7100,X360,Misc,MTV Games,0.21,63.0,16.0,4.9,8.0
7102,PSP,Role-Playing,Rising Star Games,0.09,50.0,13.0,5.4,8.0
7105,PC,Shooter,Take-Two Interactive,0.11,76.0,16.0,8.2,4.0
7106,PS3,Action,Namco Bandai Games,0.0,62.0,14.0,7.3,5.0
7107,PS2,Sports,Sony Computer Entertainment,0.11,62.0,22.0,5.9,14.0
7113,DS,Racing,Electronic Arts,0.18,59.0,7.0,6.7,8.0
7115,PS2,Action,Kemco,0.11,61.0,26.0,9.2,13.0
7118,PS3,Action,Deep Silver,0.12,64.0,39.0,7.9,3.0
7119,X360,Racing,Codemasters,0.08,64.0,14.0,4.1,2.0
7121,PS2,Action,Midway Games,0.11,51.0,21.0,7.0,14.0
7128,PS2,Action,Sega,0.11,74.0,33.0,8.4,11.0
7140,PSP,Role-Playing,Eidos Interactive,0.2,72.0,13.0,7.8,10.0
7142,XB,Shooter,SCi,0.17,60.0,40.0,7.3,12.0
7144,PS2,Sports,Crave Entertainment,0.11,58.0,9.0,7.0,14.0
7148,PSP,Sports,Electronic Arts,0.2,75.0,25.0,8.5,11.0
7150,Wii,Sports,Konami Digital Entertainment,0.07,78.0,9.0,5.4,6.0
7151,GC,Role-Playing,Atari,0.17,84.0,31.0,9.2,14.0
7154,GBA,Role-Playing,Ubisoft,0.11,79.0,17.0,8.8,15.0
7156,PC,Role-Playing,Deep Silver,0.0,69.0,51.0,5.6,4.0
7161,GC,Sports,Electronic Arts,0.17,88.0,18.0,9.0,12.0
7162,GBA,Sports,Nintendo,0.16,77.0,20.0,7.8,12.0
7165,PSV,Action,Sony Computer Entertainment,0.0,82.0,24.0,8.4,2.0
7167,Wii,Racing,Activision,0.21,42.0,5.0,3.1,5.0
7170,PS3,Action,Activision,0.13,58.0,43.0,7.2,5.0
7172,PS4,Racing,Milestone S.r.l.,0.04,66.0,30.0,7.0,1.0
7174,3DS,Adventure,Nintendo,0.13,54.0,35.0,6.1,4.0
7176,PS2,Fighting,Namco Bandai Games,0.03,61.0,12.0,8.0,12.0
7177,Wii,Fighting,Electronic Arts,0.19,61.0,15.0,5.6,8.0
7178,PS2,Shooter,Capcom,0.07,50.0,18.0,6.3,14.0
7183,GBA,Platform,Capcom,0.16,77.0,21.0,9.0,12.0
7184,Wii,Sports,Nintendo,0.14,72.0,44.0,7.8,10.0
7185,PS3,Action,Disney Interactive Studios,0.13,68.0,22.0,7.6,7.0
7186,DS,Role-Playing,Rising Star Games,0.2,73.0,19.0,7.7,8.0
7188,3DS,Platform,Sega,0.14,69.0,33.0,7.3,5.0
7190,DS,Sports,Activision,0.2,76.0,34.0,7.0,10.0
7191,PS3,Role-Playing,Deep Silver,0.04,47.0,13.0,5.2,4.0
7192,DS,Strategy,THQ,0.18,80.0,38.0,7.9,10.0
7195,PS3,Racing,Capcom,0.05,70.0,42.0,5.4,6.0
7196,GBA,Role-Playing,Electronic Arts,0.16,67.0,7.0,8.5,12.0
7197,DS,Strategy,Sega,0.2,61.0,13.0,8.0,9.0
7198,XB,Action,Midway Games,0.16,77.0,44.0,8.8,12.0
7200,GC,Puzzle,THQ,0.17,47.0,10.0,5.6,14.0
7206,PC,Simulation,Electronic Arts,0.05,72.0,16.0,7.3,1.0
7208,GC,Action,Capcom,0.17,86.0,39.0,8.3,12.0
7212,PS3,Shooter,Ubisoft,0.09,81.0,21.0,7.8,5.0
7217,DS,Shooter,Eidos Interactive,0.2,56.0,31.0,5.6,9.0
7219,XB,Misc,Infogrames,0.16,19.0,4.0,4.3,14.0
7220,PSP,Action,Empire Interactive,0.09,58.0,21.0,7.0,9.0
7221,DS,Role-Playing,GungHo,0.1,53.0,19.0,5.8,8.0
7224,XB,Shooter,Eidos Interactive,0.16,58.0,37.0,7.0,12.0
7228,PS2,Role-Playing,505 Games,0.11,66.0,34.0,7.0,12.0
7229,GC,Sports,Acclaim Entertainment,0.17,66.0,17.0,5.6,15.0
7231,DC,Fighting,Virgin Interactive,0.0,80.0,17.0,9.0,16.0
7232,PS3,Misc,Crave Entertainment,0.2,82.0,16.0,7.9,7.0
7233,PSP,Action,Vivendi Games,0.03,49.0,34.0,5.6,9.0
7234,XOne,Action,Bethesda Softworks,0.12,88.0,22.0,6.8,0.0
7235,PSV,Action,Ubisoft,0.13,49.0,33.0,4.8,5.0
7237,GC,Action,Electronic Arts,0.17,70.0,20.0,8.5,11.0
7239,PS2,Misc,Activision,0.11,69.0,6.0,8.3,7.0
7240,Wii,Sports,Electronic Arts,0.19,51.0,11.0,5.9,8.0
7241,PS2,Sports,Acclaim Entertainment,0.11,67.0,12.0,7.8,15.0
7242,X360,Sports,Electronic Arts,0.2,70.0,23.0,5.6,8.0
7244,PSP,Role-Playing,Atlus,0.08,78.0,30.0,8.0,7.0
7246,XOne,Role-Playing,Square Enix,0.1,71.0,13.0,6.7,2.0
7247,PC,Action,Warner Bros. Interactive Entertainment,0.07,80.0,6.0,8.2,4.0
7249,PS2,Role-Playing,Rising Star Games,0.11,60.0,7.0,7.9,10.0
7250,X360,Action,D3Publisher,0.11,61.0,9.0,8.3,7.0
7252,PS2,Sports,Electronic Arts,0.11,61.0,13.0,6.8,13.0
7255,3DS,Action,Marvelous Entertainment,0.1,58.0,28.0,6.8,2.0
7256,PSP,Sports,Sony Computer Entertainment,0.2,72.0,19.0,5.4,11.0
7257,DS,Misc,AQ Interactive,0.19,82.0,11.0,8.2,8.0
7258,GBA,Action,Tomy Corporation,0.16,60.0,12.0,7.1,13.0
7260,X360,Strategy,Kalypso Media,0.15,75.0,33.0,6.6,7.0
7262,Wii,Action,THQ,0.08,72.0,45.0,8.8,7.0
7263,X360,Fighting,Namco Bandai Games,0.14,62.0,11.0,7.3,2.0
7266,PC,Action,Deep Silver,0.12,80.0,24.0,6.8,5.0
7267,GC,Sports,Sega,0.17,92.0,24.0,8.3,14.0
7275,X360,Action,Bethesda Softworks,0.13,61.0,59.0,6.0,5.0
7281,GBA,Misc,THQ,0.15,53.0,14.0,7.4,14.0
7282,GC,Action,Activision,0.17,70.0,11.0,7.8,11.0
7283,X360,Shooter,Sega,0.19,70.0,63.0,7.8,10.0
7285,PS2,Adventure,Eidos Interactive,0.11,69.0,24.0,5.0,14.0
7287,PS3,Adventure,Unknown,0.12,63.0,12.0,6.2,8.0
7294,X360,Simulation,Ubisoft,0.19,49.0,36.0,6.0,10.0
7297,PS4,Strategy,Activision,0.1,47.0,5.0,2.0,3.0
7298,PSP,Sports,Sony Computer Entertainment,0.07,80.0,27.0,8.0,6.0
7301,DS,Action,LucasArts,0.17,43.0,5.0,4.0,6.0
7302,PS2,Racing,Ubisoft,0.11,52.0,17.0,6.8,12.0
7306,PS2,Racing,Eidos Interactive,0.11,63.0,17.0,8.0,12.0
7307,PSP,Sports,Sony Computer Entertainment,0.2,57.0,25.0,6.9,11.0
7315,PS2,Action,Agetec,0.03,66.0,28.0,8.0,14.0
7317,X360,Simulation,Namco Bandai Games,0.13,68.0,37.0,7.2,4.0
7319,X360,Sports,Take-Two Interactive,0.2,82.0,22.0,8.2,10.0
7324,Wii,Action,Midway Games,0.19,46.0,21.0,5.6,10.0
7327,PS2,Role-Playing,Ubisoft,0.1,76.0,44.0,8.6,12.0
7331,GBA,Shooter,TDK Mediactive,0.15,61.0,8.0,6.5,14.0
7336,PS2,Strategy,Ubisoft,0.1,47.0,7.0,7.4,14.0
7338,3DS,Strategy,Nintendo,0.14,69.0,69.0,7.7,1.0
7339,X360,Shooter,Take-Two Interactive,0.1,68.0,30.0,6.7,3.0
7340,PC,Shooter,LucasArts,0.07,72.0,19.0,3.5,12.0
7341,XB,Shooter,Universal Interactive,0.16,76.0,20.0,7.5,14.0
7345,XB,Sports,Take-Two Interactive,0.16,83.0,32.0,7.5,11.0
7346,X360,Adventure,Disney Interactive Studios,0.14,25.0,4.0,3.8,7.0
7347,XB,Action,Activision,0.16,70.0,55.0,7.0,12.0
7348,PS2,Misc,Take-Two Interactive,0.1,60.0,17.0,8.6,11.0
7349,PS2,Shooter,Konami Digital Entertainment,0.1,65.0,37.0,7.1,12.0
7350,PSP,Sports,Electronic Arts,0.2,67.0,21.0,7.7,11.0
7353,DS,Sports,Activision,0.19,84.0,31.0,8.7,11.0
7359,PS2,Action,Capcom,0.1,85.0,29.0,7.7,12.0
7360,X360,Sports,Take-Two Interactive,0.19,76.0,31.0,6.2,7.0
7361,PS2,Shooter,Electronic Arts,0.1,84.0,18.0,7.2,15.0
7362,PS2,Platform,Namco Bandai Games,0.1,63.0,22.0,5.2,11.0
7363,X360,Shooter,THQ,0.12,71.0,54.0,6.4,7.0
7365,PS3,Adventure,Sony Computer Entertainment Europe,0.04,92.0,78.0,8.8,4.0
7367,PS3,Racing,Black Bean Games,0.05,73.0,4.0,7.5,6.0
7372,3DS,Role-Playing,Namco Bandai Games,0.02,68.0,12.0,7.6,0.0
7373,DS,Sports,Electronic Arts,0.2,70.0,9.0,6.5,10.0
7374,PS,Fighting,Acclaim Entertainment,0.12,26.0,7.0,4.0,16.0
7377,X360,Sports,XS Games,0.2,63.0,4.0,5.8,7.0
7378,XB,Shooter,Ubisoft,0.16,75.0,43.0,8.1,11.0
7379,PS3,Role-Playing,Nippon Ichi Software,0.09,74.0,37.0,8.1,3.0
7381,PS2,Platform,Capcom,0.1,83.0,46.0,7.8,13.0
7384,PC,Action,Ubisoft,0.11,74.0,14.0,5.9,1.0
7386,PS2,Role-Playing,THQ,0.1,76.0,20.0,8.3,14.0
7390,PS2,Adventure,Konami Digital Entertainment,0.09,78.0,18.0,8.2,15.0
7393,DS,Action,Tecmo Koei,0.16,83.0,52.0,7.8,8.0
7394,XB,Sports,Activision Value,0.16,65.0,5.0,8.4,13.0
7402,PSV,Role-Playing,Square Enix,0.04,77.0,5.0,8.6,0.0
7403,PSV,Action,Nippon Ichi Software,0.06,72.0,35.0,8.4,2.0
7404,Wii,Action,Konami Digital Entertainment,0.08,79.0,9.0,7.0,5.0
7405,Wii,Platform,Vivendi Games,0.18,60.0,8.0,6.4,9.0
7408,PS4,Adventure,Telltale Games,0.1,83.0,6.0,8.4,2.0
7409,Wii,Adventure,Deep Silver,0.09,67.0,51.0,7.6,7.0
7412,DS,Strategy,THQ,0.16,78.0,28.0,6.9,8.0
7413,X360,Racing,Black Bean Games,0.06,63.0,17.0,8.0,8.0
7414,GC,Action,Electronic Arts,0.16,47.0,5.0,4.2,13.0
7416,3DS,Role-Playing,Nintendo,0.13,69.0,53.0,7.4,4.0
7418,Wii,Platform,Majesco Entertainment,0.18,80.0,43.0,8.7,7.0
7422,PS3,Racing,THQ,0.1,61.0,21.0,5.0,8.0
7423,PS3,Action,Electronic Arts,0.11,43.0,32.0,4.8,7.0
7426,PSP,Fighting,THQ,0.11,74.0,27.0,7.0,6.0
7427,PSP,Misc,Activision,0.19,37.0,6.0,6.4,11.0
7428,X360,Misc,Ubisoft,0.18,67.0,16.0,7.3,9.0
7429,PS2,Action,Eidos Interactive,0.1,81.0,25.0,8.9,14.0
7430,XB,Shooter,Atari,0.17,64.0,27.0,5.3,12.0
7431,PS2,Racing,Electronic Arts,0.1,85.0,17.0,8.2,15.0
7432,PS2,Action,Activision,0.1,69.0,4.0,4.1,8.0
7433,X360,Action,Microsoft Game Studios,0.18,38.0,45.0,2.9,9.0
7434,XB,Action,Electronic Arts,0.16,65.0,56.0,7.1,11.0
7435,XOne,Sports,Electronic Arts,0.17,53.0,9.0,6.8,2.0
7440,XB,Action,Sega,0.13,88.0,36.0,8.2,14.0
7441,GC,Sports,Midway Games,0.16,79.0,13.0,8.7,15.0
7442,X360,Action,Gamebridge,0.12,55.0,22.0,6.8,7.0
7443,GC,Sports,Electronic Arts,0.16,91.0,11.0,8.1,14.0
7445,PS3,Action,Square Enix,0.07,71.0,20.0,7.6,3.0
7447,PSV,Fighting,Namco Bandai Games,0.0,74.0,5.0,7.9,2.0
7448,PS3,Platform,THQ,0.11,74.0,50.0,7.1,5.0
7451,PS2,Sports,Konami Digital Entertainment,0.1,64.0,14.0,7.9,16.0
7452,Wii,Role-Playing,Square Enix,0.09,76.0,34.0,8.0,9.0
7453,PS2,Action,Eidos Interactive,0.1,78.0,54.0,8.3,11.0
7454,X360,Action,Deep Silver,0.07,40.0,37.0,4.7,6.0
7456,Wii,Misc,THQ,0.19,81.0,5.0,7.7,5.0
7457,PS,Fighting,Midway Games,0.12,28.0,7.0,2.4,16.0
7458,3DS,Platform,Capcom,0.14,77.0,27.0,7.1,0.0
7459,Wii,Action,THQ,0.12,53.0,4.0,6.6,6.0
7462,X360,Sports,Electronic Arts,0.19,67.0,33.0,7.1,9.0
7463,X360,Sports,Zushi Games,0.18,68.0,34.0,8.6,7.0
7465,PS2,Action,THQ,0.1,68.0,26.0,8.5,11.0
7467,PC,Shooter,Trion Worlds,0.14,64.0,40.0,6.5,3.0
7468,XB,Sports,Electronic Arts,0.15,80.0,12.0,7.9,14.0
7470,PSP,Sports,Electronic Arts,0.19,78.0,25.0,7.4,11.0
7471,PS2,Sports,Sega,0.1,89.0,25.0,7.8,14.0
7475,X360,Misc,THQ,0.19,82.0,23.0,7.9,5.0
7479,GBA,Fighting,Ubisoft,0.09,82.0,16.0,7.8,15.0
7480,PS4,Sports,Activision,0.09,32.0,43.0,1.5,1.0
7481,PSP,Sports,Sony Computer Entertainment,0.19,79.0,11.0,6.6,6.0
7482,PS2,Sports,Zoo Digital Publishing,0.04,68.0,16.0,8.5,14.0
7483,3DS,Action,Konami Digital Entertainment,0.16,54.0,11.0,5.5,5.0
7484,DS,Role-Playing,Ignition Entertainment,0.12,69.0,46.0,6.5,8.0
7486,GC,Action,Atari,0.16,33.0,6.0,7.5,14.0
7489,X360,Shooter,Namco Bandai Games,0.11,61.0,64.0,7.0,6.0
7493,GC,Fighting,Atari,0.16,48.0,11.0,6.6,11.0
7494,XB,Platform,Activision,0.15,58.0,27.0,6.4,13.0
7495,GBA,Action,THQ,0.15,55.0,4.0,6.9,14.0
7496,Wii,Action,Ubisoft,0.15,70.0,35.0,7.8,8.0
7498,PS3,Shooter,Capcom,0.07,61.0,30.0,5.5,3.0
7502,GBA,Action,Atari,0.15,40.0,5.0,7.8,12.0
7505,PS2,Fighting,Capcom,0.1,57.0,33.0,4.8,12.0
7506,PS4,Action,Ubisoft,0.04,72.0,32.0,7.4,0.0
7508,PSV,Action,Sony Computer Entertainment,0.08,73.0,28.0,7.4,2.0
7512,PS3,Action,Sega,0.1,71.0,35.0,8.2,4.0
7513,PS3,Simulation,Namco Bandai Games,0.06,33.0,31.0,5.1,10.0
7517,PS2,Strategy,Konami Digital Entertainment,0.06,68.0,31.0,8.6,11.0
7518,XB,Sports,Electronic Arts,0.15,76.0,21.0,7.2,11.0
7519,X360,Shooter,City Interactive,0.06,52.0,33.0,5.7,3.0
7520,PC,Role-Playing,CCP,0.0,69.0,22.0,7.5,13.0
7521,DC,Role-Playing,Sega,0.0,89.0,21.0,9.1,16.0
7522,XB,Racing,Sega,0.14,69.0,33.0,8.5,14.0
7523,XB,Racing,Take-Two Interactive,0.15,87.0,16.0,5.3,10.0
7527,PSP,Strategy,Atari,0.18,72.0,13.0,2.8,10.0
7529,PC,Shooter,THQ,0.09,74.0,34.0,7.4,5.0
7532,PS2,Fighting,Ignition Entertainment,0.1,67.0,14.0,8.5,10.0
7536,WiiU,Simulation,Disney Interactive Studios,0.14,51.0,10.0,5.3,3.0
7540,PS4,Shooter,Rebellion Developments,0.05,62.0,26.0,6.8,1.0
7542,XB,Sports,Midway Games,0.15,79.0,9.0,7.8,14.0
7544,PSP,Fighting,Sony Computer Entertainment,0.18,63.0,37.0,7.3,11.0
7545,PS2,Platform,Activision,0.1,70.0,34.0,8.9,12.0
7547,DS,Racing,Electronic Arts,0.17,70.0,6.0,7.5,10.0
7550,PS3,Role-Playing,Ubisoft,0.17,64.0,23.0,5.9,9.0
7551,PS2,Racing,Infogrames,0.09,75.0,19.0,7.6,15.0
7553,PS3,Role-Playing,Nippon Ichi Software,0.07,53.0,44.0,7.5,3.0
7556,DS,Role-Playing,Namco Bandai Games,0.19,57.0,16.0,6.2,9.0
7557,GBA,Simulation,Ubisoft,0.14,82.0,8.0,9.2,13.0
7563,GBA,Platform,Activision,0.14,72.0,8.0,7.2,13.0
7564,XB,Sports,Sega,0.15,90.0,17.0,7.6,14.0
7565,3DS,Action,Agatsuma Entertainment,0.16,67.0,38.0,7.6,4.0
7566,PS3,Sports,Take-Two Interactive,0.15,72.0,13.0,6.3,5.0
7572,X360,Role-Playing,Ubisoft,0.16,52.0,27.0,7.0,8.0
7573,Wii,Action,Sega,0.17,53.0,6.0,5.8,7.0
7574,PS2,Shooter,Electronic Arts,0.1,51.0,32.0,5.3,11.0
7576,PC,Sports,Electronic Arts,0.06,81.0,10.0,4.4,1.0
7580,XOne,Sports,Electronic Arts,0.16,36.0,14.0,3.1,3.0
7581,PS3,Action,Sony Computer Entertainment,0.06,36.0,45.0,3.7,6.0
7583,X360,Simulation,Kalypso Media,0.11,63.0,33.0,7.2,6.0
7584,XOne,Action,Namco Bandai Games,0.11,73.0,8.0,7.3,0.0
7586,PS4,Role-Playing,Nippon Ichi Software,0.07,87.0,49.0,8.2,0.0
7589,GC,Platform,Electronic Arts,0.15,70.0,20.0,8.6,12.0
7590,X360,Misc,Namco Bandai Games,0.1,57.0,33.0,4.8,6.0
7592,Wii,Action,Namco Bandai Games,0.12,65.0,25.0,7.3,7.0
7595,PSP,Action,Tecmo Koei,0.02,62.0,13.0,6.6,8.0
7596,XB,Sports,Electronic Arts,0.15,82.0,18.0,9.0,13.0
7597,X360,Racing,Activision,0.18,43.0,9.0,6.4,9.0
7598,DS,Role-Playing,Sega,0.06,75.0,46.0,9.0,7.0
7600,XB,Action,Disney Interactive Studios,0.15,72.0,31.0,6.0,11.0
7612,PSP,Sports,Sony Computer Entertainment,0.18,68.0,24.0,7.0,10.0
7613,PC,Role-Playing,Unknown,0.09,76.0,31.0,6.5,5.0
7614,XB,Racing,Bethesda Softworks,0.15,40.0,5.0,7.4,13.0
7616,PS3,Role-Playing,Nippon Ichi Software,0.05,86.0,12.0,7.7,3.0
7617,PS3,Shooter,Codemasters,0.17,60.0,34.0,7.1,9.0
7618,3DS,Fighting,Nintendo,0.06,64.0,42.0,5.9,4.0
7619,DS,Role-Playing,Activision,0.16,65.0,7.0,6.7,7.0
7627,X360,Shooter,Square Enix,0.1,58.0,52.0,6.1,6.0
7632,XB,Action,Electronic Arts,0.15,71.0,34.0,8.8,11.0
7636,PS3,Simulation,Activision,0.11,66.0,17.0,6.1,6.0
7640,PC,Action,Warner Bros. Interactive Entertainment,0.12,75.0,40.0,7.9,1.0
7643,DC,Role-Playing,Ubisoft,0.0,90.0,17.0,8.8,16.0
7645,X360,Racing,Namco Bandai Games,0.1,74.0,65.0,7.1,11.0
7650,PS2,Action,Konami Digital Entertainment,0.1,53.0,20.0,7.0,11.0
7651,X360,Simulation,Konami Digital Entertainment,0.14,75.0,21.0,8.8,4.0
7652,X360,Role-Playing,Compile Heart,0.18,71.0,7.0,7.0,8.0
7653,PS2,Strategy,Activision,0.1,78.0,27.0,8.0,13.0
7654,PS3,Shooter,D3Publisher,0.06,63.0,28.0,7.0,5.0
7655,XB,Sports,Acclaim Entertainment,0.15,76.0,18.0,8.2,15.0
7657,GC,Platform,THQ,0.15,66.0,4.0,8.3,14.0
7659,PS2,Misc,Namco Bandai Games,0.1,77.0,35.0,8.1,12.0
7663,PSV,Action,Ubisoft,0.07,49.0,34.0,6.4,4.0
7664,PS2,Action,Atari,0.1,71.0,40.0,6.8,12.0
7666,X360,Shooter,Activision,0.18,50.0,35.0,5.6,9.0
7667,PS3,Action,Atari,0.12,65.0,52.0,6.1,7.0
7674,PSV,Action,Konami Digital Entertainment,0.1,58.0,57.0,5.1,4.0
7675,PS2,Simulation,Ubisoft,0.1,59.0,33.0,7.5,11.0
7679,X360,Racing,THQ,0.12,65.0,35.0,7.1,8.0
7680,PSP,Sports,Electronic Arts,0.18,80.0,15.0,7.9,11.0
7683,DS,Role-Playing,Sega,0.1,59.0,28.0,8.0,8.0
7685,GC,Misc,Mad Catz,0.15,42.0,8.0,6.8,12.0
7686,XB,Adventure,Vivendi Games,0.15,78.0,21.0,6.6,14.0
7689,PS3,Role-Playing,Electronic Arts,0.14,58.0,40.0,7.2,10.0
